industry_div,accident_kind,accident_summary,causal_object,high_risk_situation,causal_factor,countermeasure,content,gong_jong,jak_up_myung,mid_industry,accident_type_mapped
임업,,2019년 6워령 OO면 일대 벌목현장에서 재해자가 벌목작업을 하던 중 벌도목이 넘어가면서 벌도목 상부 덩굴에 얽혀있던 주변 수목이 뿌리째 뽑혀 넘어가면서 재해자의 머리를 강타해 사망,나무(벌도목),벌목·조재 작업,"『벌도목이 의도하지 않은 방향으로 쓰러지거나, 주변 장애물에 걸려』 작업자 방향으로 쓰러지면서 안면 또는 머리를 가격(부딪힘)","▶ 벌목 작업 시에는 사전에 대피장소를 정하여 작업 실시
▶ 충분한 안전거리를 확보하여, 다른 작업자와 동시에 작업 금지","2019년 6워령 OO면 일대 벌목현장에서 재해자가 벌목작업을 하던 중 벌도목이 넘어가면서 벌도목 상부 덩굴에 얽혀있던 주변 수목이 뿌리째 뽑혀 넘어가면서 재해자의 머리를 강타해 사망 [유발요인] 『벌도목이 의도하지 않은 방향으로 쓰러지거나, 주변 장애물에 걸려』 작업자 방향으로 쓰러지면서 안면 또는 머리를 가격(부딪힘) [대책] ▶ 벌목 작업 시에는 사전에 대피장소를 정하여 작업 실시
▶ 충분한 안전거리를 확보하여, 다른 작업자와 동시에 작업 금지",,,임업,
제조업,,2019년 3월 OO공장 내에서 덤프트럭 수리중 적재함 하부에서 정비작업 중이던 재해자가 상향 적재함이 하향으로 내려오며 사망한 재해.,화물운반트럭(덤프트럭),비정형 작업(정비·보수),『매달아 올리거나 적재 상태가 불량한 물체』가 떨어지거나 무너지면서 맞거나 깔림,"▶ 주변의 중량물로 인한 깔림 방지를 위해 중량물 제거 후 작업
▶ 중량물 지지대 설치 후 수리·교체작업 실시","2019년 3월 OO공장 내에서 덤프트럭 수리중 적재함 하부에서 정비작업 중이던 재해자가 상향 적재함이 하향으로 내려오며 사망한 재해. [유발요인] 『매달아 올리거나 적재 상태가 불량한 물체』가 떨어지거나 무너지면서 맞거나 깔림 [대책] ▶ 주변의 중량물로 인한 깔림 방지를 위해 중량물 제거 후 작업
▶ 중량물 지지대 설치 후 수리·교체작업 실시",,,기계기구·금속·비금속광물제품제조업,
기타의사업,,"2019년 5월경 사업장 내에서 재해자가 연신기의 연신롤러에 감겨 절사된 원사들을 수공구로 제거하기 위해 작업을 하던 중, 연신롤러에 팔이 말리면서 사망",생산설비(연신기),비정형 작업(이물질 제거·청소),『설비를 정지시키지 않거나 전원을 차단하지 않은 상태』에서 정비·보수·청소 등의 작업을 하다가 끼이거나 말림,"▶ 설비 가동중 이물질 제거 등이 발생할 수 있는 생산작업을 분석하고 근원적 접근방지대책 수립
▶ 끼임재해 우려가 있어 가동정지 후 작업이 필요한 설비 목록화→LOTO(Lock Out,  Tag Out) 대상 확정·시행 
▶ 작업 절차에 대해 근로자 교육실시","2019년 5월경 사업장 내에서 재해자가 연신기의 연신롤러에 감겨 절사된 원사들을 수공구로 제거하기 위해 작업을 하던 중, 연신롤러에 팔이 말리면서 사망 [유발요인] 『설비를 정지시키지 않거나 전원을 차단하지 않은 상태』에서 정비·보수·청소 등의 작업을 하다가 끼이거나 말림 [대책] ▶ 설비 가동중 이물질 제거 등이 발생할 수 있는 생산작업을 분석하고 근원적 접근방지대책 수립
▶ 끼임재해 우려가 있어 가동정지 후 작업이 필요한 설비 목록화→LOTO(Lock Out,  Tag Out) 대상 확정·시행 
▶ 작업 절차에 대해 근로자 교육실시",,,도소매·음식·숙박업,
제조업,,2019년 8월 천장주행 크레인으로 하부 바닥에 떨어진 개구부 덮개를 권상하던 중 탈사기 측면 철구조물에 걸려있던 인장된 체인슬링의 훅이 철구조물에서 이탈하면서 재해자 얼굴을 쳐서 사망.,줄걸이기구(훅),"크레인(천장주행, 갠트리, 지브 등) 사용 작업",훅해지장치가 없는 등 『줄걸이가 훅에서 이탈』해 떨어지는 화물에 부딪히거나 깔림,"▶ 인양하중 및 화물의 형태를 고려하여 체인블록의 훅을 선정
▶ 훅과 훅 해지장치 등을 상시 점검하여 사용하고, 이상 시 폐기 처리","2019년 8월 천장주행 크레인으로 하부 바닥에 떨어진 개구부 덮개를 권상하던 중 탈사기 측면 철구조물에 걸려있던 인장된 체인슬링의 훅이 철구조물에서 이탈하면서 재해자 얼굴을 쳐서 사망. [유발요인] 훅해지장치가 없는 등 『줄걸이가 훅에서 이탈』해 떨어지는 화물에 부딪히거나 깔림 [대책] ▶ 인양하중 및 화물의 형태를 고려하여 체인블록의 훅을 선정
▶ 훅과 훅 해지장치 등을 상시 점검하여 사용하고, 이상 시 폐기 처리",,,기계기구·금속·비금속광물제품제조업,
기타의사업,,"2020년 8월경 정화조 지하벙커에서 재해자1 이 정화조 청소작업을 위해 내부로 들어갔다가 의식을 잃고 쓰러졌고, 재해자2 가 구조를 위해 벙커 내부로 들어갔다가 의식을 잃고 쓰려졌으며, 경비근무자가 119에 신고하여 병원으로 후송 된 후 1명 사망, 1명 부상",유해가스(황화수소),"피트, 맨홀, 오·폐수 처리시설 등 밀폐된 장소에서 작업",『산소·가소농도 미측정 및 송풍기를 이용한 강제환기 미실시』로 불활성 가스 또는 유해가스에 의한 산소결핍·질식·중독,"▶ 가스농도측정기로 적정공기 상태 선 확인
▶ 환기팬 등으로 환기 실시 후 작업을 실시
▶ 밀폐공간 출입금지 위험 표시","2020년 8월경 정화조 지하벙커에서 재해자1 이 정화조 청소작업을 위해 내부로 들어갔다가 의식을 잃고 쓰러졌고, 재해자2 가 구조를 위해 벙커 내부로 들어갔다가 의식을 잃고 쓰려졌으며, 경비근무자가 119에 신고하여 병원으로 후송 된 후 1명 사망, 1명 부상 [유발요인] 『산소·가소농도 미측정 및 송풍기를 이용한 강제환기 미실시』로 불활성 가스 또는 유해가스에 의한 산소결핍·질식·중독 [대책] ▶ 가스농도측정기로 적정공기 상태 선 확인
▶ 환기팬 등으로 환기 실시 후 작업을 실시
▶ 밀폐공간 출입금지 위험 표시",,,시설관리및사업지원서비스업,
제조업,,2020년 3월 열교환기 셀(shell)에 보강용 링을 설치하는 작업을 하던 중 갑자기 링이 이탈하면서 재해자의 머리부분을 가격하여 사망함,기타 설비(보강용 링),비정형 작업(정비·보수),"『설비 내부의 잔여 유·공압을 제거하지 않은 상태』에서 설비를 해체하여 구조물, 부속품 등이 튕겨나와 맞음","▶ 설비 점검 시 내부의 잔여 물질을 배출하여, 작업자에게 영향을 미치지 않도록 확인할 수 있는 근원적 위험방지대책 수립","2020년 3월 열교환기 셀(shell)에 보강용 링을 설치하는 작업을 하던 중 갑자기 링이 이탈하면서 재해자의 머리부분을 가격하여 사망함 [유발요인] 『설비 내부의 잔여 유·공압을 제거하지 않은 상태』에서 설비를 해체하여 구조물, 부속품 등이 튕겨나와 맞음 [대책] ▶ 설비 점검 시 내부의 잔여 물질을 배출하여, 작업자에게 영향을 미치지 않도록 확인할 수 있는 근원적 위험방지대책 수립",,,기계기구·금속·비금속광물제품제조업,
제조업,,2020년 4월 OO공장 옥외 작업장에서 재해자가 약 1.5m 높이의 작업발판 위에서 쓰러지는 철 구조물로 인해 발목 골절 및 허리 부상을 입은 재해임,분류 불가,상하차 작업 또는 적재된 화물,『매달아 올리거나 적재 상태가 불량한 물체』가 떨어지거나 무너지면서 맞거나 깔림,"▶ 주변의 중량물로 인한 깔림 방지를 위해 중량물 제거 후 작업
▶ 중량물 지지대 설치 후 수리·교체작업 실시","2020년 4월 OO공장 옥외 작업장에서 재해자가 약 1.5m 높이의 작업발판 위에서 쓰러지는 철 구조물로 인해 발목 골절 및 허리 부상을 입은 재해임 [유발요인] 『매달아 올리거나 적재 상태가 불량한 물체』가 떨어지거나 무너지면서 맞거나 깔림 [대책] ▶ 주변의 중량물로 인한 깔림 방지를 위해 중량물 제거 후 작업
▶ 중량물 지지대 설치 후 수리·교체작업 실시",,,기계기구·금속·비금속광물제품제조업,
기타의사업,,2020년 3월경 아파트 부출입구 계단에서 재해자가 청소를 하던 중 실족하여 계단 아래로 넘어지면서 사망,분류 불가,작업장소 통행/이동,이동 중 『어두운 장소의 요철부』에 걸려 넘어지거나 실족하여 떨어짐,"▶ 바닥에 존재하는 기름기 등 제거 조치
▶ 유분 비산을 방지하기 위한 가림판 설치","2020년 3월경 아파트 부출입구 계단에서 재해자가 청소를 하던 중 실족하여 계단 아래로 넘어지면서 사망 [유발요인] 이동 중 『어두운 장소의 요철부』에 걸려 넘어지거나 실족하여 떨어짐 [대책] ▶ 바닥에 존재하는 기름기 등 제거 조치
▶ 유분 비산을 방지하기 위한 가림판 설치",,,시설관리및사업지원서비스업,
제조업,,"2020년 3월 OO공장 정비고 앞에서 폐차압축기 프레임(구조물) 조립작업 중 폐차압축기 프레임 옆면과 가용접 되어있던 폐차압축기 상판이 전도되면서 2명이 사상(1명 사망, 1명 부상)",적재물(폐차압축기 부속품),상하차 작업 또는 적재된 화물,『매달아 올리거나 적재 상태가 불량한 물체』가 떨어지거나 무너지면서 맞거나 깔림,"▶ 주변의 중량물로 인한 깔림 방지를 위해 중량물 제거 후 작업
▶ 중량물 지지대 설치 후 수리·교체작업 실시","2020년 3월 OO공장 정비고 앞에서 폐차압축기 프레임(구조물) 조립작업 중 폐차압축기 프레임 옆면과 가용접 되어있던 폐차압축기 상판이 전도되면서 2명이 사상(1명 사망, 1명 부상) [유발요인] 『매달아 올리거나 적재 상태가 불량한 물체』가 떨어지거나 무너지면서 맞거나 깔림 [대책] ▶ 주변의 중량물로 인한 깔림 방지를 위해 중량물 제거 후 작업
▶ 중량물 지지대 설치 후 수리·교체작업 실시",,,기계기구·금속·비금속광물제품제조업,
기타의사업,,"2020년 10월경 건설폐기물처리 사업장 내에서 재해자가 건설폐기물 이물질 처리장에 있던 중, 재해자를 인지하지 못한 페이로더가 재해자를 충격 후 건설폐기물 이물질과 함께 하역하였으며 혼합폐기물 더미에서 사망한채 발견",건설기계(로더),혼재작업(작업자-작업차량),근로자와 작업차량 간 『혼재작업 장소에서 근로자 이동과 작업차량 운행을 통제하지 않은 상태』에서 근로자가 작업차량에 부딪히나 깔림 또는 주변 구조물과 작업차량 사이에 끼임,"▶ 지게차 이용 중량물 취급에 대한 작업계획서 작성(작업방법, 운행경로, 근로자와 지게차 혼재 작업 여부 등)
▶ 혼재 작업 시 작업지휘자 또는 유도자 배치","2020년 10월경 건설폐기물처리 사업장 내에서 재해자가 건설폐기물 이물질 처리장에 있던 중, 재해자를 인지하지 못한 페이로더가 재해자를 충격 후 건설폐기물 이물질과 함께 하역하였으며 혼합폐기물 더미에서 사망한채 발견 [유발요인] 근로자와 작업차량 간 『혼재작업 장소에서 근로자 이동과 작업차량 운행을 통제하지 않은 상태』에서 근로자가 작업차량에 부딪히나 깔림 또는 주변 구조물과 작업차량 사이에 끼임 [대책] ▶ 지게차 이용 중량물 취급에 대한 작업계획서 작성(작업방법, 운행경로, 근로자와 지게차 혼재 작업 여부 등)
▶ 혼재 작업 시 작업지휘자 또는 유도자 배치",,,시설관리및사업지원서비스업,
임업,,2020년 1월경 OO산 솎아베기 현장에서 재해자가 베어낸 벌도목의 가지치기 작업 중 벌도목이 돌아가 나뭇가지에 가슴과 목을 가격당해 사망,나무(벌도목),벌목·조재 작업,"『벌도목이 의도하지 않은 방향으로 쓰러지거나, 주변 장애물에 걸려』 작업자 방향으로 쓰러지면서 안면 또는 머리를 가격(부딪힘)","▶ 벌목 작업 시에는 사전에 대피장소를 정하여 작업 실시
▶ 충분한 안전거리를 확보하여, 다른 작업자와 동시에 작업 금지","2020년 1월경 OO산 솎아베기 현장에서 재해자가 베어낸 벌도목의 가지치기 작업 중 벌도목이 돌아가 나뭇가지에 가슴과 목을 가격당해 사망 [유발요인] 『벌도목이 의도하지 않은 방향으로 쓰러지거나, 주변 장애물에 걸려』 작업자 방향으로 쓰러지면서 안면 또는 머리를 가격(부딪힘) [대책] ▶ 벌목 작업 시에는 사전에 대피장소를 정하여 작업 실시
▶ 충분한 안전거리를 확보하여, 다른 작업자와 동시에 작업 금지",,,임업,
임업,,2020년 11월경 OO산 벌목현장에서 재해자가 나무에 걸쳐진 고사목의 상태를 확인하던 중 고사목이 떨어지면서 재해자를 가격해 사망,나무(고사목),벌목·조재 작업,『바람·눈·비 등 기상상황』에 의해 적재물 또는 구조물 등이 무너저 그 아래 깔림 ,"▶ 비, 눈, 그 밖의 기상상태의 불안정한 경우 영향을 받을 수 있는 옥외 작업 등을 금지
▶ 위험한 기상상황 발생 시 근로자 공지, 필요 시 대피방법 마련","2020년 11월경 OO산 벌목현장에서 재해자가 나무에 걸쳐진 고사목의 상태를 확인하던 중 고사목이 떨어지면서 재해자를 가격해 사망 [유발요인] 『바람·눈·비 등 기상상황』에 의해 적재물 또는 구조물 등이 무너저 그 아래 깔림  [대책] ▶ 비, 눈, 그 밖의 기상상태의 불안정한 경우 영향을 받을 수 있는 옥외 작업 등을 금지
▶ 위험한 기상상황 발생 시 근로자 공지, 필요 시 대피방법 마련",,,임업,
기타의사업,,2020년 8월경 조경현장에서 재해자가 조경작업을 종료한 후 사무실에 복귀하여 야외에서 홀로 휴식을 취하다가 쓰러져 병원으로 후송되었으나 열사병으로 사망,분류 불가,조경·제초작업,『더운 날씨에 적절한 휴식을 취하지 않고 무리하게 작업』 해 열사병 위험,"▶ 폭염에 노출되는 옥외 장소에서 작업을 하는 경우 휴게시설을 설치하고, 휴식시간을 부여
▶ 폭염 등 날씨에 대한 정보를 근로자에게 제공하고, 날씨의 변화에 따른 작업시간 변경 기준 마련(단축 등)","2020년 8월경 조경현장에서 재해자가 조경작업을 종료한 후 사무실에 복귀하여 야외에서 홀로 휴식을 취하다가 쓰러져 병원으로 후송되었으나 열사병으로 사망 [유발요인] 『더운 날씨에 적절한 휴식을 취하지 않고 무리하게 작업』 해 열사병 위험 [대책] ▶ 폭염에 노출되는 옥외 장소에서 작업을 하는 경우 휴게시설을 설치하고, 휴식시간을 부여
▶ 폭염 등 날씨에 대한 정보를 근로자에게 제공하고, 날씨의 변화에 따른 작업시간 변경 기준 마련(단축 등)",,,기타의각종사업,
임업,,2019년 5월경 OO산 벌목현장에서 재해자가 조재작업을 하기위해 이동하던 중 벌도목의 나뭇가지와 서로 엉켜있던 고사목이 갑자기 쓰러지면서 어깨와 머리를 맞고 치료 중 사망,나무(고사목),벌목·조재 작업,작업자 방향으로 『주변에서 작업하던 벌도목 또는 주변 수목에 걸려있던 벌도목』이 떨어(쓰러)지면서 작업자가 벌도목에 머리를 맞거나 그 아래 깔림,"▶ 벌목 작업 전 주변 나무에 걸려있는 나무를 확인하여 주변에서 작업 금지
▶ 충분한 안전거리를 확보하여, 다른 작업자와 동시에 작업 금지","2019년 5월경 OO산 벌목현장에서 재해자가 조재작업을 하기위해 이동하던 중 벌도목의 나뭇가지와 서로 엉켜있던 고사목이 갑자기 쓰러지면서 어깨와 머리를 맞고 치료 중 사망 [유발요인] 작업자 방향으로 『주변에서 작업하던 벌도목 또는 주변 수목에 걸려있던 벌도목』이 떨어(쓰러)지면서 작업자가 벌도목에 머리를 맞거나 그 아래 깔림 [대책] ▶ 벌목 작업 전 주변 나무에 걸려있는 나무를 확인하여 주변에서 작업 금지
▶ 충분한 안전거리를 확보하여, 다른 작업자와 동시에 작업 금지",,,임업,
기타의사업,,"2020년 1월경 선박에서 재해자 1이 홀드(석탄보관 선창) 해치커버 개방 작업을 하던 중, 홀드 출입용 맨홀하부 나선형사다리 계단참에 쓰러져 있는 채로 발견되었고 재해자 2(갑판장) 가 구조를 위해 진입하였으나 쓰러져 재해자 1은 사망, 재해자 2는 부상",유해가스,"피트, 맨홀, 오·폐수 처리시설 등 밀폐된 장소에서 작업",『산소·가소농도 미측정 및 송풍기를 이용한 강제환기 미실시』로 불활성 가스 또는 유해가스에 의한 산소결핍·질식·중독,"▶ 가스농도측정기로 적정공기 상태 선 확인
▶ 환기팬 등으로 환기 실시 후 작업을 실시
▶ 밀폐공간 출입금지 위험 표시","2020년 1월경 선박에서 재해자 1이 홀드(석탄보관 선창) 해치커버 개방 작업을 하던 중, 홀드 출입용 맨홀하부 나선형사다리 계단참에 쓰러져 있는 채로 발견되었고 재해자 2(갑판장) 가 구조를 위해 진입하였으나 쓰러져 재해자 1은 사망, 재해자 2는 부상 [유발요인] 『산소·가소농도 미측정 및 송풍기를 이용한 강제환기 미실시』로 불활성 가스 또는 유해가스에 의한 산소결핍·질식·중독 [대책] ▶ 가스농도측정기로 적정공기 상태 선 확인
▶ 환기팬 등으로 환기 실시 후 작업을 실시
▶ 밀폐공간 출입금지 위험 표시",,,기타의각종사업,
운수창고통신업,,"2020년 2월경 부두에서 재해자가 선박의 화물칸 내에서 지게차를 사용하여 스텐션 4개소 설치를 하던 중, 첫번째 스텐션 가용접 후 해당 구조물이 넘어지면서 재해자를 덮쳐 사망",적재물(스텐션/강구조물),용접·절단·사상 또는 도장 작업,"『주변 설비의 움직임을 인지하지 못하거나, 안전거리를 확보하지 않고 작업』 하여 작동하는 설비에 부딪히거나, 말림·끼임","▶ 같은 장소에서 이루어지는 도급인과 수급인의 작업 혼재 시 재해 발생 예방을 위한 의사 전달 체계 수립
▶ 안전작업허가제도로 작업 전·중·후 안전확보 상태 지속 확인","2020년 2월경 부두에서 재해자가 선박의 화물칸 내에서 지게차를 사용하여 스텐션 4개소 설치를 하던 중, 첫번째 스텐션 가용접 후 해당 구조물이 넘어지면서 재해자를 덮쳐 사망 [유발요인] 『주변 설비의 움직임을 인지하지 못하거나, 안전거리를 확보하지 않고 작업』 하여 작동하는 설비에 부딪히거나, 말림·끼임 [대책] ▶ 같은 장소에서 이루어지는 도급인과 수급인의 작업 혼재 시 재해 발생 예방을 위한 의사 전달 체계 수립
▶ 안전작업허가제도로 작업 전·중·후 안전확보 상태 지속 확인",,,육상및수상운수업,
제조업,,2020년 9월 OO공장에서 산소 공급라인에서 홀더가 갑자기 분리되어 튕기면서 근처에 있던 재해자의 머리부위를 가격하여 사망,분류 불가,작업장소 통행/이동,"『설비 내부의 잔여 유·공압을 제거하지 않은 상태』에서 설비를 해체하여 구조물, 부속품 등이 튕겨나와 맞음","▶ 설비 점검 시 내부의 잔여 물질을 배출하여, 작업자에게 영향을 미치지 않도록 확인할 수 있는 근원적 위험방지대책 수립","2020년 9월 OO공장에서 산소 공급라인에서 홀더가 갑자기 분리되어 튕기면서 근처에 있던 재해자의 머리부위를 가격하여 사망 [유발요인] 『설비 내부의 잔여 유·공압을 제거하지 않은 상태』에서 설비를 해체하여 구조물, 부속품 등이 튕겨나와 맞음 [대책] ▶ 설비 점검 시 내부의 잔여 물질을 배출하여, 작업자에게 영향을 미치지 않도록 확인할 수 있는 근원적 위험방지대책 수립",,,기계기구·금속·비금속광물제품제조업,
제조업,,2020년 12월 OO현장에서 재해자가 천장주행 크레인을 이용하여 철판을 들어올리는 중 달기구 훅이 빠지면서 재해자를 가격하여 사망,줄걸이기구(훅),"크레인(천장주행, 갠트리, 지브 등) 사용 작업",훅해지장치가 없는 등 『줄걸이가 훅에서 이탈』해 떨어지는 화물에 부딪히거나 깔림,"▶ 인양하중 및 화물의 형태를 고려하여 체인블록의 훅을 선정
▶ 훅과 훅 해지장치 등을 상시 점검하여 사용하고, 이상 시 폐기 처리","2020년 12월 OO현장에서 재해자가 천장주행 크레인을 이용하여 철판을 들어올리는 중 달기구 훅이 빠지면서 재해자를 가격하여 사망 [유발요인] 훅해지장치가 없는 등 『줄걸이가 훅에서 이탈』해 떨어지는 화물에 부딪히거나 깔림 [대책] ▶ 인양하중 및 화물의 형태를 고려하여 체인블록의 훅을 선정
▶ 훅과 훅 해지장치 등을 상시 점검하여 사용하고, 이상 시 폐기 처리",,,기계기구·금속·비금속광물제품제조업,
제조업,,2020년 5월경 OO사업장 선박 제품 제조공정에서 재해자가 인양화물 내에서 점검 중 설비가 동작하며 내부에서 끼이는 사고로 사망,인양물,"크레인(천장주행, 갠트리, 지브 등) 사용 작업",운반하는 물체 또는 주변 구조물 등에 의해 『설비 조작자의 시야가 확보되지 않은 상태에서 운반』하여 다른 구조물에 부딪히거나 그 사이에 끼임,"▶ 이송방향 전면에서 조작 및 시야 확보가 가능한 정도의 물량 운반
▶ 신호수를 배치하여 신호에 따라 운반작업 실시","2020년 5월경 OO사업장 선박 제품 제조공정에서 재해자가 인양화물 내에서 점검 중 설비가 동작하며 내부에서 끼이는 사고로 사망 [유발요인] 운반하는 물체 또는 주변 구조물 등에 의해 『설비 조작자의 시야가 확보되지 않은 상태에서 운반』하여 다른 구조물에 부딪히거나 그 사이에 끼임 [대책] ▶ 이송방향 전면에서 조작 및 시야 확보가 가능한 정도의 물량 운반
▶ 신호수를 배치하여 신호에 따라 운반작업 실시",,,선박건조및수리업,
제조업,,2020년 10월 OO공장 내 재해자가 작업장에서 이동하던 중 칩 보관피트 내부(높이 2m)로 떨어지면서 사망,분류 불가,작업장소 통행/이동,『설비를 밟고 올라 이동하거나 설비 사이를 뛰어넘어 이동』하다가 구조물에 다리가 걸려 넘어지거나 균형을 잃고 떨어짐,"▶ 추락위험구간에 안전난간 추가 설치
▶ 출하장소를 추락위험이 없는 장소로 위치 변경","2020년 10월 OO공장 내 재해자가 작업장에서 이동하던 중 칩 보관피트 내부(높이 2m)로 떨어지면서 사망 [유발요인] 『설비를 밟고 올라 이동하거나 설비 사이를 뛰어넘어 이동』하다가 구조물에 다리가 걸려 넘어지거나 균형을 잃고 떨어짐 [대책] ▶ 추락위험구간에 안전난간 추가 설치
▶ 출하장소를 추락위험이 없는 장소로 위치 변경",,,기계기구·금속·비금속광물제품제조업,
제조업,,2020년 11월 OO소속 재해자가 굴삭기 버킷의 후크와 드럼 축을 슬링 체인으로 연결하여 드럼을 들어올리던 중 버킷이 재해자를 타격 사망,굴착기(백호우),건설기계를 사용하는 작업,『핀 등을 이용해 작업장치의 연결부를 체결하지 않고 걸쳐놓은 상태』로 작업해 이탈한 작업장치에 맞거나 깔림,"▶ 기계기구의 운전시작 전에는 설비의 설치 상태, 방호장치 등을 점검
▶ 기계기구의 결함이 확인된 경우 관리자에게 알리고, 조치 전에는 사용을 금지하도록 규정 마련","2020년 11월 OO소속 재해자가 굴삭기 버킷의 후크와 드럼 축을 슬링 체인으로 연결하여 드럼을 들어올리던 중 버킷이 재해자를 타격 사망 [유발요인] 『핀 등을 이용해 작업장치의 연결부를 체결하지 않고 걸쳐놓은 상태』로 작업해 이탈한 작업장치에 맞거나 깔림 [대책] ▶ 기계기구의 운전시작 전에는 설비의 설치 상태, 방호장치 등을 점검
▶ 기계기구의 결함이 확인된 경우 관리자에게 알리고, 조치 전에는 사용을 금지하도록 규정 마련",,,기계기구·금속·비금속광물제품제조업,
제조업,,2020년 11월 OO 가공 작업장 내에서 재해자가 설비 시험작동 중 수직선반의 Z축 구조물이 이탈하면서 재해자를 충격하여 사망,생산설비(수직선반),비정형 작업(시운전),『설비에서 이탈하거나 튕겨나온 물체』에 맞음 ,"▶ 선반가공 시 척, 방진구 및 심압대 체결상태 확인 및 갇독 철저
▶ 칩 브레이커 등 설치·사용
▶ 보안경/보안면 등 안면보호구 착용","2020년 11월 OO 가공 작업장 내에서 재해자가 설비 시험작동 중 수직선반의 Z축 구조물이 이탈하면서 재해자를 충격하여 사망 [유발요인] 『설비에서 이탈하거나 튕겨나온 물체』에 맞음  [대책] ▶ 선반가공 시 척, 방진구 및 심압대 체결상태 확인 및 갇독 철저
▶ 칩 브레이커 등 설치·사용
▶ 보안경/보안면 등 안면보호구 착용",,,기계기구·금속·비금속광물제품제조업,
제조업,,2020년 9월 OO 작업장에서 철판을 천장크레인으로 옮기던 중 철판에 용접된 러그가 탈락되며 분리된 철판이 근로자 2명을 가격,줄걸이기구(리프팅 러그),"크레인(천장주행, 갠트리, 지브 등) 사용 작업","『줄걸이 기구의 용접 불량, 마모, 변형, 손상』으로 인해 운반하는 화물이 떨어지면서 부딪히거나 그 아래 깔림","▶ 설비·구조물 상태 정기적 점검 및 예방 관리
▶ 와이어로프 손상 시 즉시 교체하여 사용","2020년 9월 OO 작업장에서 철판을 천장크레인으로 옮기던 중 철판에 용접된 러그가 탈락되며 분리된 철판이 근로자 2명을 가격 [유발요인] 『줄걸이 기구의 용접 불량, 마모, 변형, 손상』으로 인해 운반하는 화물이 떨어지면서 부딪히거나 그 아래 깔림 [대책] ▶ 설비·구조물 상태 정기적 점검 및 예방 관리
▶ 와이어로프 손상 시 즉시 교체하여 사용",,,기계기구·금속·비금속광물제품제조업,
기타의사업,,"2019년 11월경 여자화장실 입구에서 재해자가 화장실 안으로 들어가던 중, 발을 헛딛으면서 우측 대퇴부 원위부가 골절되어 치료중 사망",분류 불가,작업장소 통행/이동,"『미끄러운 상태의 바닥(오일, 빙판 등)을 밟거나 바닥의 요철부』에 걸려 넘어지면서 머리를 부딪히거나 떨어짐","▶ 바닥에 존재하는 기름기 등 제거 조치
▶ 유분 비산을 방지하기 위한 가림판 설치","2019년 11월경 여자화장실 입구에서 재해자가 화장실 안으로 들어가던 중, 발을 헛딛으면서 우측 대퇴부 원위부가 골절되어 치료중 사망 [유발요인] 『미끄러운 상태의 바닥(오일, 빙판 등)을 밟거나 바닥의 요철부』에 걸려 넘어지면서 머리를 부딪히거나 떨어짐 [대책] ▶ 바닥에 존재하는 기름기 등 제거 조치
▶ 유분 비산을 방지하기 위한 가림판 설치",,,전문·보건·교육·여가관련서비스업,
제조업,,2014년 9월 OO공장에서 쇼트기 정비 작업중이던 재해자가 천장크레인이 작업자 방향으로 접근하자 이를 피하던 중 중심을 잃고 떨어지면서 방호덮개에 부딪힌 재해임,크레인(천장주행크레인),"설비 위, 지붕 등 높은 장소에서의 작업",『작업을 위해 밟고 있던 구조물이 파손되거나 균형을 잃기 쉬운 불안한 자세』로 작업하여 넘어지거나 떨어짐,"▶ 안전난간이 설치된 작업발판을 설치·사용
▶ 고소작업대 사용 또는 3.5m미만은 A자형 사다리 사용(2인1조) 관리
▶ 안전대 및 안전모 지급·착용 등 관리감독자 확인","2014년 9월 OO공장에서 쇼트기 정비 작업중이던 재해자가 천장크레인이 작업자 방향으로 접근하자 이를 피하던 중 중심을 잃고 떨어지면서 방호덮개에 부딪힌 재해임 [유발요인] 『작업을 위해 밟고 있던 구조물이 파손되거나 균형을 잃기 쉬운 불안한 자세』로 작업하여 넘어지거나 떨어짐 [대책] ▶ 안전난간이 설치된 작업발판을 설치·사용
▶ 고소작업대 사용 또는 3.5m미만은 A자형 사다리 사용(2인1조) 관리
▶ 안전대 및 안전모 지급·착용 등 관리감독자 확인",,,기계기구·금속·비금속광물제품제조업,
